title,href,url,description,keywords,length,audio_url,audio_url_wav
Sun Roof Open,775-Sun-Roof-Open.html,https://soundbible.com/775-Sun-Roof-Open.html,"The sun roof on our van opening. Electric sun roof. Could be used for an electric motor or robot, or automated process.","['sun roof', 'open', 'opening', 'car', 'vehicle', 'auto', 'automobile', 'bucket', 'buggy', 'bus', 'clunker', 'compact', 'convertible', 'conveyance', 'coupe', 'gas guzzler', 'hardtop', 'hatchback', 'heap', 'jalopy', 'jeep', 'junker', 'limousine', 'machine', 'motor', 'motorcar', 'pickup', 'ride', 'roadster', 'sedan', 'station wagon', 'subcompact', 'touring car', 'truck', 'van', 'wagon', 'wheels']",,https://soundbible.com/mp3/Sun Roof Open-SoundBible.com-1681827602.mp3,https://soundbible.com/wav/Sun Roof Open-SoundBible.com-1681827602.wav
Gag,774-Gag.html,https://soundbible.com/774-Gag.html,A person making a gag or choke sound effect. Sick or dying sound effect.,"['cough', 'sick', 'die', 'death', 'sick', 'balk', 'bottle up', 'choke', 'constrain', 'cork up', 'cork', 'curb', 'deaden', 'demur', 'garrote', 'keep the lid on', 'muffle', 'muzzle', 'obstruct', 'put the lid on', 'quiet', 'repress', 'restrain', 'shut down', 'shy', 'squash', 'squelch', 'stifle', 'still', 'stumble', 'suppress', 'tape up', 'throttle', 'tongue-tie']",,https://soundbible.com/mp3/Gag-SoundBible.com-902499121.mp3,https://soundbible.com/wav/Gag-SoundBible.com-902499121.wav
Sigh,773-Sigh.html,https://soundbible.com/773-Sigh.html,Sigh sound from someone complaining about something. Great human sounds.,"['sigh', 'blow', 'complain', 'cry', 'exhale', 'gasp', 'grieve', 'groan', 'howl', 'lament', 'moan', 'murmur', 'pant', 'respire', 'roar', 'sob', 'sorrow', 'sough', 'suspire', 'wheeze', 'whine', 'whisper', 'whistle']",,https://soundbible.com/mp3/Sigh-SoundBible.com-1679973774.mp3,https://soundbible.com/wav/Sigh-SoundBible.com-1679973774.wav
Button,772-Button.html,https://soundbible.com/772-Button.html,The sound of a button being clicked. Great for flash design or operating system.,"['xp', 'vista', 'flash', 'computer', 'button', 'click', 'clicking', 'clicks', 'clack', 'snap', 'tick', 'catch', 'clasp', 'fastening', 'knob', 'stud', 'adjuster', 'dial', 'knob', 'on', 'off', 'power switch', 'switch', 'toggle', 'tuner']",,https://soundbible.com/mp3/Button-SoundBible.com-1420500901.mp3,https://soundbible.com/wav/Button-SoundBible.com-1420500901.wav
Shush Short,771-Shush-Short.html,https://soundbible.com/771-Shush-Short.html,Short and quick shoosh or shush sound effect. someone asking for silence.,"['shush', 'shoosh', 'muffle', 'mute', 'muzzle', 'overawe', 'pipe down', 'quash', 'quell', 'quiet', 'quiet down', 'quieten', 'say nothing', 'shush', 'shut up']",,https://soundbible.com/mp3/Shush Short-SoundBible.com-2068181934.mp3,https://soundbible.com/wav/Shush Short-SoundBible.com-2068181934.wav
Whistle Get Attention,770-Whistle-Get-Attention.html,https://soundbible.com/770-Whistle-Get-Attention.html,Whistle sound to get attention. Need a whistle sound effect get one free here.,"['whistle', 'blow', 'attention', 'human', 'alarm', 'blow', 'alarm', 'high pitch', 'blow whistle', 'blare', 'fife']",,https://soundbible.com/mp3/Whistle Get Attention-SoundBible.com-1962197924.mp3,https://soundbible.com/wav/Whistle Get Attention-SoundBible.com-1962197924.wav
Hello,769-Hello.html,https://soundbible.com/769-Hello.html,The sound of a male saying the word hello. Great spoken word human sound.,"['hello', 'human', 'word', 'bonjour', 'buenas noches', 'buenos dias', 'good day', 'good morning', 'greetings', 'hey', 'hi', 'hi-ya', 'how are you', 'how goes it', 'howdy', 'howdy-do', 'shalom']",,https://soundbible.com/mp3/Hello-SoundBible.com-218208532.mp3,https://soundbible.com/wav/Hello-SoundBible.com-218208532.wav
Monster Growl,768-Monster-Growl.html,https://soundbible.com/768-Monster-Growl.html,"Some large ficticious monster growling and sounding really evil. Great for a dungeon, or scary scene or game. Scare the kids at Halloween!","['growl', 'growling', 'monster', 'evil', 'halloween', 'dark', 'dungeon', 'cave', 'underground', 'animal', 'creature', 'dragon', 'bark', 'bellow', 'gnarl', 'gnarr', 'grumble', 'grunt', 'howl', 'moan', 'roar', 'roll', 'rumble', 'snarl', 'thunder']",,https://soundbible.com/mp3/Monster Growl-SoundBible.com-2140541932.mp3,https://soundbible.com/wav/Monster Growl-SoundBible.com-2140541932.wav
Chuckle,767-Chuckle.html,https://soundbible.com/767-Chuckle.html,Me chuckling a little chuckle. Very funny sound here. Great little laugh.,"['cackle', 'chortle', 'crow', 'exult', 'guffaw', 'hee-haw', 'laugh', 'smile', 'snicker', 'snigger', 'sniggle', 'teehee', 'titter']",,https://soundbible.com/mp3/Chuckle-SoundBible.com-1339500982.mp3,https://soundbible.com/wav/Chuckle-SoundBible.com-1339500982.wav
Slow Breathing,766-Slow-Breathing.html,https://soundbible.com/766-Slow-Breathing.html,Slow Breathing sound effect. Great for sleeping sound effects or meditation.,"['draw in', 'exhale', 'expire', 'fan', 'gasp', 'gulp', 'inhale', 'insufflate', 'open the floodgates', 'pant', 'puff', 'respire', 'scent', 'sigh', 'sniff', 'snore', 'snort', 'use lungs', 'wheeze', 'breathe', 'breath']",,https://soundbible.com/mp3/Slow Breathing-SoundBible.com-603073868.mp3,https://soundbible.com/wav/Slow Breathing-SoundBible.com-603073868.wav
Hiccuping,765-Hiccuping.html,https://soundbible.com/765-Hiccuping.html,Hiccuping sound effect again #2. Some drunk hiccup at a bar or just walking the street.,"['hiccup', 'drunk', 'bum', 'city', 'bar', 'alcoholic', 'alcohol bashed', 'befuddled', 'boozed up', 'buzzed', 'crocked', 'feeling no pain', 'flushed', 'flying', 'fuddled', 'glazed', 'groggy', 'high', 'inebriated', 'juiced', 'laced', 'liquored up', 'lit', 'lush', 'muddled', 'plastered', 'potted', 'seeing double', 'sloshed', 'stewed', 'stoned', 'tanked', 'three sheets to the wind', 'tight', 'tipsy', 'totaled', 'under the influence', 'under the table', 'wasted']",,https://soundbible.com/mp3/Hiccuping-SoundBible.com-777862873.mp3,https://soundbible.com/wav/Hiccuping-SoundBible.com-777862873.wav
Whine,764-Whine.html,https://soundbible.com/764-Whine.html,Whining and sniveling pour excuse for a human. Great whine sound effect.,"['snivel', 'whimper', 'wail', 'cry', 'sad', 'mourn', 'bemoan', 'bewail', 'human', 'crying', 'whine']",,https://soundbible.com/mp3/Whine-SoundBible.com-1207627053.mp3,https://soundbible.com/wav/Whine-SoundBible.com-1207627053.wav
Bomb,763-Bomb.html,https://soundbible.com/763-Bomb.html,Bomb falling explosion and debris falling around effect. Great for war or battle game.,"['blast', 'bomb', 'boom', 'damage', 'debris', 'explosion', 'glass', 'shatter', 'stone', 'urban', 'war', 'warfare', 'whistle', 'battle', 'marines', 'ariforce', 'army', 'kill', 'bagdad', 'iraq', 'attack']",,https://soundbible.com/mp3/Bomb-SoundBible.com-337640242.mp3,https://soundbible.com/wav/Bomb-SoundBible.com-337640242.wav
Count Of Three,762-Count-Of-Three.html,https://soundbible.com/762-Count-Of-Three.html,Referee counting to three requested by Paul Young. Great sound for a wrestling or other match.,"['count', 'counting', 'count to three', 'count to 3', '3', 'number', 'referee', 'wrestling', 'sport', 'high school', 'college', 'fighting', 'wrestle', 'mma', 'fight', 'box', 'three count', 'count of three']",,https://soundbible.com/mp3/Count Of Three-SoundBible.com-746439749.mp3,https://soundbible.com/wav/Count Of Three-SoundBible.com-746439749.wav
Switch,761-Switch.html,https://soundbible.com/761-Switch.html,"Sound of a switch being thrown. Good for power sound, light on or off sound, or snap.","['xp', 'vista', 'flash', 'computer', 'button', 'click', 'clicking', 'clicks', 'clack', 'snap', 'tick', 'catch', 'clasp', 'fastening', 'knob', 'stud', 'adjuster', 'dial', 'knob', 'on', 'off', 'power switch', 'switch', 'toggle', 'tuner']",,https://soundbible.com/mp3/Switch-SoundBible.com-350629905.mp3,https://soundbible.com/wav/Switch-SoundBible.com-350629905.wav
Spooky,760-Spooky.html,https://soundbible.com/760-Spooky.html,Spooky Girl or ghost saying mommy. Great for a Halloween or for other scary things.,"['chilling', 'creepy', 'eerie', 'ghostly', 'mysterious', 'ominous', 'scary', 'spine-chilling', 'supernatural', 'uncanny', 'unearthly', 'weird', 'frightening', 'child', 'kid', 'halloween', 'afraid', 'fear', 'scary movie', 'movie', 'unnatural']",,https://soundbible.com/mp3/Spooky-SoundBible.com-381353359.mp3,https://soundbible.com/wav/Spooky-SoundBible.com-381353359.wav
Toggle,759-Toggle.html,https://soundbible.com/759-Toggle.html,"Sound of a switch being thrown. Good for power sound, light on or off sound, or snap.","['xp', 'vista', 'flash', 'computer', 'button', 'click', 'clicking', 'clicks', 'clack', 'snap', 'tick', 'catch', 'clasp', 'fastening', 'knob', 'stud', 'adjuster', 'dial', 'knob', 'on', 'off', 'power switch', 'switch', 'toggle', 'tuner', 'electric']",,https://soundbible.com/mp3/Toggle-SoundBible.com-231290292.mp3,https://soundbible.com/wav/Toggle-SoundBible.com-231290292.wav
Throat Clearing,758-Throat-Clearing.html,https://soundbible.com/758-Throat-Clearing.html,The sound of me clearing my throat. Im bored or annoyed or something. Trying to get attention.,"['clear throat', 'human', 'bark', 'choke', 'clear throat', 'convulse', 'expectorate', 'hack', 'hawk', 'hem', 'spit up', 'vomit', 'whoop', 'human', 'person', 'throat', 'male', 'attention', 'annoyed', 'abrade', 'agitate', 'ask for it', 'badger', 'be at', 'be on the back of', 'bedevil', 'beleaguer', 'bore', 'bother', 'break', 'bug', 'burn up', 'chafe', 'displease', 'distress', 'disturb', 'egg on', 'exasperate', 'fire up', 'gall', 'get', 'gnaw', 'harass', 'harry', 'heat up', 'henpeck', 'hit where one lives', 'irk', 'madden', 'make waves', 'miff', 'nag', 'needle', 'nettle', 'nudge', 'peeve', 'perturb', 'pester', 'plague', 'provoke', 'push button', 'ride', 'rile', 'ruffle']",,https://soundbible.com/mp3/Throat Clearing-SoundBible.com-328410293.mp3,https://soundbible.com/wav/Throat Clearing-SoundBible.com-328410293.wav
Burnout,757-Burnout.html,https://soundbible.com/757-Burnout.html,Burnout from a a car at a dragster.,"['split', 'leave', 'fast', 'speed', 'car', 'truck', 'auto', 'drive', 'driving', 'city', 'wild', 'speeding', 'race', 'racing', 'dragster', 'race car']",,https://soundbible.com/mp3/Burnout-SoundBible.com-374697998.mp3,https://soundbible.com/wav/Burnout-SoundBible.com-374697998.wav
Sci Fi Robot,756-Sci-Fi-Robot.html,https://soundbible.com/756-Sci-Fi-Robot.html,Sci fi robot or science fiction robot moving. Great for a robot walking or moving his arm or even rotating appendages.,"['android', 'machine', 'automation', 'bionic person', 'cyborg', 'mechanical person', 'apparatus', 'appliance', 'automaton', 'automobile', 'computer', 'contraption', 'contrivance', 'engine', 'gadget', 'implement', 'instrument', 'mechanism', 'motor', 'robot', 'thingamabob', 'tool', 'vehicle', 'widget']",,https://soundbible.com/mp3/Sci Fi Robot-SoundBible.com-48947084.mp3,https://soundbible.com/wav/Sci Fi Robot-SoundBible.com-48947084.wav
Bull,755-Bull.html,https://soundbible.com/755-Bull.html,The sound of a mad bull. He seems a bit angry and maybe even pissed.,"['bull', 'cow', 'animal', 'farm', 'deep', 'growl', 'mad', 'angry', 'upset', 'pissed', 'angry', 'mean', 'evil']",,https://soundbible.com/mp3/Bull-SoundBible.com-1252561191.mp3,https://soundbible.com/wav/Bull-SoundBible.com-1252561191.wav
Nose Blowing,754-Nose-Blowing.html,https://soundbible.com/754-Nose-Blowing.html,Another blowing nose sound effect of someone sick.,"['ailing', 'bedridden', 'broken down', 'confined', 'debilitated', 'declining', 'defective', 'delicate', 'diseased', 'disordered', 'down', 'feeble', 'feverish', 'frail', 'funny', 'green', 'hospitalized', 'ill', 'impaired', 'imperfect', 'in a bad way', 'in poor health', 'incurable', 'indisposed', 'infected', 'infirm', 'invalid', 'laid-up', 'lousy', 'mean', 'nauseated', 'not so hot', 'peaked', 'poorly', 'qualmish', 'queasy', 'rickety', 'rocky', 'rotten', 'run down', 'sick as a dog', 'suffering', 'tottering', 'under medication', 'under the weather', 'unhealthy', 'unwell', 'weak', 'wobbly', 'blowing nose', 'nose', 'human']",,https://soundbible.com/mp3/Nose Blowing-SoundBible.com-219114349.mp3,https://soundbible.com/wav/Nose Blowing-SoundBible.com-219114349.wav
Microwave Alarm,753-Microwave-Alarm.html,https://soundbible.com/753-Microwave-Alarm.html,The sound of a Microwave Alarm going off in a kitchen.,"['bake', 'heat', 'melt', 'nuke', 'zap', 'warm up', 'alarm', 'alert', 'notice', 'beep', 'beeping', 'canteen', 'cooks room', 'cookery', 'cookhouse', 'cuisine', 'eat-in', 'gallery', 'galley', 'kitchenette', 'mess', 'scullery']",,https://soundbible.com/mp3/Microwave Alarm-SoundBible.com-382933696.mp3,https://soundbible.com/wav/Microwave Alarm-SoundBible.com-382933696.wav
Flesh Tearing,752-Flesh-Tearing.html,https://soundbible.com/752-Flesh-Tearing.html,Flesh or ligaments tearing sound great for halloween or sports scene.,"['breach', 'break', 'crack', 'damage', 'fissure', 'gash', 'hole', 'imperfection', 'laceration', 'mutilation', 'rent', 'run', 'rupture', 'scratch', 'split', 'tatter', 'rip']",,https://soundbible.com/mp3/Flesh Tearing-SoundBible.com-212343353.mp3,https://soundbible.com/wav/Flesh Tearing-SoundBible.com-212343353.wav
Sword Strike And Clash,751-Sword-Strike-And-Clash.html,https://soundbible.com/751-Sword-Strike-And-Clash.html,Great metal sword strike sound effect for a war or battle scene. Like a ninja or something.,"['bayonet', 'blade', 'bolo', 'cutlass', 'cutter', 'cutting edge', 'dagger', 'edge', 'lance', 'lancet', 'machete', 'point', 'ripper', 'sabre', 'scalpel', 'scimitar', 'scythe', 'shank', 'shiv', 'sickle', 'skewer', 'skiver', 'steel', 'stiletto', 'switchblade', 'sword', 'tickler', 'ninja', 'samurai', 'samurai sword', 'war', 'melee', 'battle', 'war', 'military', 'infantry']",,https://soundbible.com/mp3/Sword Strike And Clash-SoundBible.com-1345262316.mp3,https://soundbible.com/wav/Sword Strike And Clash-SoundBible.com-1345262316.wav
Baseball Bat Swing,750-Baseball-Bat-Swing.html,https://soundbible.com/750-Baseball-Bat-Swing.html,The sound of a baseball bat swinging. A big whiff as the batter misses the ball. Strike out.,"['avert', 'away', 'be pendent', 'curve', 'dangle', 'deflect', 'divert', 'flap', 'fluctuate', 'hang', 'lurch', 'oscillate', 'palpitate', 'pendulate', 'pitch', 'pivot', 'reel', 'revolve', 'rock', 'roll', 'rotate', 'sheer', 'shunt', 'suspend', 'sway', 'swerve', 'swivel', 'turn', 'turn about', 'turn on an axis', 'twirl', 'undulate', 'vary', 'veer', 'vibrate', 'volte-face', 'wag', 'waggle', 'wave', 'wheel', 'whirl', 'wiggle', 'wobble', 'bat', 'swing', 'golf', 'club', 'stick']",,https://soundbible.com/mp3/Baseball Bat Swing-SoundBible.com-1511319491.mp3,https://soundbible.com/wav/Baseball Bat Swing-SoundBible.com-1511319491.wav
Pitch Baseball,749-Pitch-Baseball.html,https://soundbible.com/749-Pitch-Baseball.html,The sound of a baseball pitcher throwing a ball. Great wind sound of object moving through air.,"['sling', 'toss', 'volley', 'pitch', 'flip', 'launch', 'ball', 'bombard', 'cast', 'fling', 'project', 'lob', 'spear', 'arror', 'boomerang', 'weapon', 'melee', 'game', 'sport']",,https://soundbible.com/mp3/Pitch Baseball-SoundBible.com-868005975.mp3,https://soundbible.com/wav/Pitch Baseball-SoundBible.com-868005975.wav
Tap Dancing,748-Tap-Dancing.html,https://soundbible.com/748-Tap-Dancing.html,The sound of someone tap dancing great for clogging or similar.,"['tap dance', 'clog dance', 'step dance', 'toe dance', 'dance', 'dancing', 'tap', 'tapping', 'knock']",,https://soundbible.com/mp3/Tap Dancing-SoundBible.com-1631634159.mp3,https://soundbible.com/wav/Tap Dancing-SoundBible.com-1631634159.wav
Police Chase,747-Police-Chase.html,https://soundbible.com/747-Police-Chase.html,Nice Highway Cop Pursuit or police chase sound effect.,"['chase', 'law', 'badge', 'bear', 'blue', 'bull', 'cop', 'corps', 'detective', 'force', 'fuzz', 'gumshoe', 'heat', 'law', 'law enforcement', 'man', 'pig', 'police', 'bluecoat', 'bobby', 'boy scout', 'constable', 'constabulary', 'copper', 'county mounty', 'fed', 'flatfoot', 'gendarme', 'narc', 'officers', 'oink', 'patrolman']",,https://soundbible.com/mp3/Police Chase-SoundBible.com-1288268603.mp3,https://soundbible.com/wav/Police Chase-SoundBible.com-1288268603.wav
Boomerang Toss,746-Boomerang-Toss.html,https://soundbible.com/746-Boomerang-Toss.html,The sound of some Australian hurling a boomerang in the outback and it returning to him.,"['backlash', 'bounce back', 'come back', 'come home to roost', 'kick back', 'react', 'rebound', 'recoil', 'return', 'reverse', 'change mind', 'flip', 'spin', 'spinning', 'gyrate', 'gyre', 'oscillate', 'pendulate', 'pirouette', 'purl', 'reel', 'revolve', 'rotate', 'spiral', 'swim', 'turn', 'twirl', 'twist', 'wheel', 'whirl', 'Australian', 'boomerang', 'outback', 'Aborigine', 'toss']",,https://soundbible.com/mp3/Boomerang Toss-SoundBible.com-704468067.mp3,https://soundbible.com/wav/Boomerang Toss-SoundBible.com-704468067.wav
Finger Breaking,745-Finger-Breaking.html,https://soundbible.com/745-Finger-Breaking.html,Sound of a finger breaking. This sound can be used for many sound effects. Snaps or pops and more.,"['breach', 'cleavage', 'cleft', 'crack', 'discontinuity', 'disjunction', 'displacement', 'fissure', 'fragmentation', 'gap', 'mutilation', 'opening', 'rent', 'rift', 'schism', 'severance', 'splinter', 'split', 'wound', 'click', 'come apart', 'crack', 'crackle', 'fracture', 'give way', 'pop']",,https://soundbible.com/mp3/Finger Breaking-SoundBible.com-567843392.mp3,https://soundbible.com/wav/Finger Breaking-SoundBible.com-567843392.wav
